x1,x2,x3,x4,y
2050,FRT_Ship_Bio,1,AT,0.11767803641474348
2018,FRT_Ship_Conv,1,AT,0.2033342944304838
2025,FRT_Ship_Conv,1,AT,0.2033342944304838
2030,FRT_Ship_Conv,1,AT,0.2033342944304838
2035,FRT_Ship_Conv,1,AT,0.2033342944304838
2040,FRT_Ship_Conv,1,AT,0.2033342944304838
2045,FRT_Ship_Conv,1,AT,0.20333429443048376
2050,FRT_Ship_Conv,1,AT,0.0
2018,FRT_Ship_LNG,1,AT,0.0
2025,FRT_Ship_LNG,1,AT,0.0
2030,FRT_Ship_LNG,1,AT,0.0
2035,FRT_Ship_LNG,1,AT,0.0
2040,FRT_Ship_LNG,1,AT,0.0
2045,FRT_Ship_LNG,1,AT,0.0
2050,FRT_Ship_LNG,1,AT,0.0
2018,HLI_Convert_DH,1,AT,5.2518274057976875
2025,HLI_Convert_DH,1,AT,4.788733188350391
2030,HLI_Convert_DH,1,AT,2.1720616909052675
2035,HLI_Convert_DH,1,AT,4.5664282850804625
2040,HLI_Convert_DH,1,AT,4.548428316388883
2045,HLI_Convert_DH,1,AT,4.538844320484072
2050,HLI_Convert_DH,1,AT,3.982396528647705
2018,HLR_Convert_DH,1,AT,60.6016516716392
2025,HLR_Convert_DH,1,AT,30.14791076306803
2030,HLR_Convert_DH,1,AT,16.37936445345464
2035,HLR_Convert_DH,1,AT,9.861998004302691
2040,HLR_Convert_DH,1,AT,7.632712116675343
2045,HLR_Convert_DH,1,AT,7.6731144112801335
2050,HLR_Convert_DH,1,AT,8.097162257726715
2018,HHI_BF_BOF,1,AT,54.69561092938632
2025,HHI_BF_BOF,1,AT,0.0
2030,HHI_BF_BOF,1,AT,0.0
2035,HHI_BF_BOF,1,AT,0.0
2040,HHI_BF_BOF,1,AT,0.0
2045,HHI_BF_BOF,1,AT,0.0
2050,HHI_BF_BOF,1,AT,0.0
2018,HHI_BF_BOF_CCS,1,AT,0.0
2025,HHI_BF_BOF_CCS,1,AT,0.0
2030,HHI_BF_BOF_CCS,1,AT,0.0
2035,HHI_BF_BOF_CCS,1,AT,0.0
2040,HHI_BF_BOF_CCS,1,AT,0.0
2045,HHI_BF_BOF_CCS,1,AT,0.0
2050,HHI_BF_BOF_CCS,1,AT,0.0
2018,HHI_Bio_BF_BOF,1,AT,0.0
2025,HHI_Bio_BF_BOF,1,AT,0.0
2030,HHI_Bio_BF_BOF,1,AT,0.0
2035,HHI_Bio_BF_BOF,1,AT,0.0
2040,HHI_Bio_BF_BOF,1,AT,0.0
2045,HHI_Bio_BF_BOF,1,AT,0.0
2050,HHI_Bio_BF_BOF,1,AT,0.0
2018,HHI_DRI_EAF,1,AT,0.0
2025,HHI_DRI_EAF,1,AT,0.0
2030,HHI_DRI_EAF,1,AT,0.0
2035,HHI_DRI_EAF,1,AT,0.0
2040,HHI_DRI_EAF,1,AT,0.0
2045,HHI_DRI_EAF,1,AT,0.0
2050,HHI_DRI_EAF,1,AT,0.0
2018,HHI_DRI_EAF_CCS,1,AT,0.0
2025,HHI_DRI_EAF_CCS,1,AT,0.0
2030,HHI_DRI_EAF_CCS,1,AT,0.0
2035,HHI_DRI_EAF_CCS,1,AT,0.0
2040,HHI_DRI_EAF_CCS,1,AT,0.0
2045,HHI_DRI_EAF_CCS,1,AT,0.0
2050,HHI_DRI_EAF_CCS,1,AT,0.0
2018,HHI_H2DRI_EAF,1,AT,0.0
2025,HHI_H2DRI_EAF,1,AT,0.0
2030,HHI_H2DRI_EAF,1,AT,0.0
2035,HHI_H2DRI_EAF,1,AT,0.0
2040,HHI_H2DRI_EAF,1,AT,0.0
2045,HHI_H2DRI_EAF,1,AT,0.0
2050,HHI_H2DRI_EAF,1,AT,0.0
2018,HHI_Molten_Electrolysis,1,AT,0.0
2025,HHI_Molten_Electrolysis,1,AT,0.0
2030,HHI_Molten_Electrolysis,1,AT,0.0
2035,HHI_Molten_Electrolysis,1,AT,0.0
2040,HHI_Molten_Electrolysis,1,AT,0.0
2045,HHI_Molten_Electrolysis,1,AT,0.0
2050,HHI_Molten_Electrolysis,1,AT,0.0
2018,HHI_Scrap_EAF,1,AT,0.0
2025,HHI_Scrap_EAF,1,AT,44.65710969109637
2030,HHI_Scrap_EAF,1,AT,41.99661411899036
2035,HHI_Scrap_EAF,1,AT,38.886988600520624
2040,HHI_Scrap_EAF,1,AT,35.77169511599651
2045,HHI_Scrap_EAF,1,AT,32.0248743986778
2050,HHI_Scrap_EAF,1,AT,28.40877020787793
2018,HLI_Biomass,1,AT,2.372106196332997
2025,HLI_Biomass,1,AT,0.5440269968674447
2030,HLI_Biomass,1,AT,0.0
2035,HLI_Biomass,1,AT,0.0
2040,HLI_Biomass,1,AT,0.25255083859604494
2045,HLI_Biomass,1,AT,0.0
2050,HLI_Biomass,1,AT,0.0
2018,HLI_Direct_Electric,1,AT,0.0
2025,HLI_Direct_Electric,1,AT,1.4672631167876369
2030,HLI_Direct_Electric,1,AT,1.3130266959259882
2035,HLI_Direct_Electric,1,AT,1.1424295503259883
2040,HLI_Direct_Electric,1,AT,1.0404421263259882
2045,HLI_Direct_Electric,1,AT,0.9848126223259883
2050,HLI_Direct_Electric,1,AT,0.9699780879259883
2018,HLI_Fuelcell,1,AT,0.0
2025,HLI_Fuelcell,1,AT,0.0
