x1,x2,x3,x4,x5,y
MT_PSNG_ROAD_RE,3856,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,3856,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,3856,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,3856,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,3856,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,3856,UK,Mobility_Freight,2018,0.0
MT_FRT_ROAD,3856,UK,Mobility_Freight,2018,77.65711509797697
MT_FRT_RAIL,3856,UK,Mobility_Freight,2018,72.3718254782349
MT_FRT_ROAD_RE,3856,UK,Mobility_Freight,2018,71.71116427576713
MT_FRT_ROAD_CONV,3856,UK,Mobility_Freight,2018,77.65711509797697
MT_FRT_RAIL_RE,3856,UK,Mobility_Freight,2018,72.23969323774133
MT_FRT_RAIL_CONV,3856,UK,Mobility_Freight,2018,71.84329651626068
MT_FRT_SHIP,3856,UK,Mobility_Freight,2018,71.71116427576713
MT_FRT_SHIP_CONV,3856,UK,Mobility_Freight,2018,71.71116427576713
MT_FRT_SHIP_RE,3856,UK,Mobility_Freight,2018,71.71116427576713
MT_PSNG_ROAD,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,5780,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,5780,UK,Mobility_Freight,2018,0.0
MT_FRT_ROAD,5780,UK,Mobility_Freight,2018,22.54230581093884
MT_FRT_RAIL,5780,UK,Mobility_Freight,2018,17.257016191196765
MT_FRT_ROAD_RE,5780,UK,Mobility_Freight,2018,16.596354988729004
MT_FRT_ROAD_CONV,5780,UK,Mobility_Freight,2018,22.54230581093884
MT_FRT_RAIL_RE,5780,UK,Mobility_Freight,2018,17.124883950703214
MT_FRT_RAIL_CONV,5780,UK,Mobility_Freight,2018,16.728487229222555
MT_FRT_SHIP,5780,UK,Mobility_Freight,2018,16.596354988729004
MT_FRT_SHIP_CONV,5780,UK,Mobility_Freight,2018,16.596354988729004
MT_FRT_SHIP_RE,5780,UK,Mobility_Freight,2018,16.596354988729004
MT_PSNG_ROAD,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,7704,UK,Mobility_Freight,2018,0.0
MT_FRT_ROAD,7704,UK,Mobility_Freight,2018,5.945950822209834
MT_FRT_RAIL,7704,UK,Mobility_Freight,2018,0.6606612024677603
MT_FRT_ROAD_RE,7704,UK,Mobility_Freight,2018,0.0
MT_FRT_ROAD_CONV,7704,UK,Mobility_Freight,2018,5.945950822209834
MT_FRT_RAIL_RE,7704,UK,Mobility_Freight,2018,0.5285289619742084
MT_FRT_RAIL_CONV,7704,UK,Mobility_Freight,2018,0.13213224049355188
MT_FRT_SHIP,7704,UK,Mobility_Freight,2018,0.0
MT_FRT_SHIP_CONV,7704,UK,Mobility_Freight,2018,0.0
MT_FRT_SHIP_RE,7704,UK,Mobility_Freight,2018,0.0
MT_PSNG_ROAD,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,8,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD,8,NONEU_Balkan,Mobility_Freight,2018,6.097983408391627
MT_FRT_RAIL,8,NONEU_Balkan,Mobility_Freight,2018,5.288157951542428
MT_FRT_ROAD_RE,8,NONEU_Balkan,Mobility_Freight,2018,5.0133957429685925
MT_FRT_ROAD_CONV,8,NONEU_Balkan,Mobility_Freight,2018,6.097983408391627
MT_FRT_RAIL_RE,8,NONEU_Balkan,Mobility_Freight,2018,5.2158521071808925
MT_FRT_RAIL_CONV,8,NONEU_Balkan,Mobility_Freight,2018,5.085701587330128
MT_FRT_SHIP,8,NONEU_Balkan,Mobility_Freight,2018,5.100162756202435
MT_FRT_SHIP_CONV,8,NONEU_Balkan,Mobility_Freight,2018,5.100162756202435
MT_FRT_SHIP_RE,8,NONEU_Balkan,Mobility_Freight,2018,5.0133957429685925
MT_PSNG_ROAD,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD,1932,NONEU_Balkan,Mobility_Freight,2018,28.56080852280659
MT_FRT_RAIL,1932,NONEU_Balkan,Mobility_Freight,2018,27.750983065957392
MT_FRT_ROAD_RE,1932,NONEU_Balkan,Mobility_Freight,2018,27.476220857383556
MT_FRT_ROAD_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,28.56080852280659
MT_FRT_RAIL_RE,1932,NONEU_Balkan,Mobility_Freight,2018,27.678677221595855
MT_FRT_RAIL_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,27.548526701745093
MT_FRT_SHIP,1932,NONEU_Balkan,Mobility_Freight,2018,27.5629878706174
MT_FRT_SHIP_CONV,1932,NONEU_Balkan,Mobility_Freight,2018,27.5629878706174
MT_FRT_SHIP_RE,1932,NONEU_Balkan,Mobility_Freight,2018,27.476220857383556
MT_PSNG_ROAD,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD,3856,NONEU_Balkan,Mobility_Freight,2018,16.78139644953253
MT_FRT_RAIL,3856,NONEU_Balkan,Mobility_Freight,2018,15.97157099268333
MT_FRT_ROAD_RE,3856,NONEU_Balkan,Mobility_Freight,2018,15.696808784109495
MT_FRT_ROAD_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,16.78139644953253
MT_FRT_RAIL_RE,3856,NONEU_Balkan,Mobility_Freight,2018,15.899265148321794
MT_FRT_RAIL_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,15.76911462847103
MT_FRT_SHIP,3856,NONEU_Balkan,Mobility_Freight,2018,15.783575797343337
MT_FRT_SHIP_CONV,3856,NONEU_Balkan,Mobility_Freight,2018,15.783575797343337
MT_FRT_SHIP_RE,3856,NONEU_Balkan,Mobility_Freight,2018,15.696808784109495
MT_PSNG_ROAD,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD,5780,NONEU_Balkan,Mobility_Freight,2018,4.717352708387386
MT_FRT_RAIL,5780,NONEU_Balkan,Mobility_Freight,2018,3.9075272515381867
MT_FRT_ROAD_RE,5780,NONEU_Balkan,Mobility_Freight,2018,3.632765042964351
MT_FRT_ROAD_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,4.717352708387386
MT_FRT_RAIL_RE,5780,NONEU_Balkan,Mobility_Freight,2018,3.8352214071766513
MT_FRT_RAIL_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,3.705070887325887
MT_FRT_SHIP,5780,NONEU_Balkan,Mobility_Freight,2018,3.719532056198194
MT_FRT_SHIP_CONV,5780,NONEU_Balkan,Mobility_Freight,2018,3.719532056198194
MT_FRT_SHIP_RE,5780,NONEU_Balkan,Mobility_Freight,2018,3.632765042964351
MT_PSNG_ROAD,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_RAIL_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_AIR_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD,7704,NONEU_Balkan,Mobility_Freight,2018,1.0845876654230349
MT_FRT_RAIL,7704,NONEU_Balkan,Mobility_Freight,2018,0.2747622085738355
MT_FRT_ROAD_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_FRT_ROAD_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,1.0845876654230349
MT_FRT_RAIL_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.20245636421229984
MT_FRT_RAIL_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,0.07230584436153566
MT_FRT_SHIP,7704,NONEU_Balkan,Mobility_Freight,2018,0.08676701323384278
MT_FRT_SHIP_CONV,7704,NONEU_Balkan,Mobility_Freight,2018,0.08676701323384278
MT_FRT_SHIP_RE,7704,NONEU_Balkan,Mobility_Freight,2018,0.0
MT_PSNG_ROAD,8,AT,Mobility_Passenger,2025,11.098640226982429
MT_PSNG_RAIL,8,AT,Mobility_Passenger,2025,9.768791268851917
MT_PSNG_AIR,8,AT,Mobility_Passenger,2025,9.465104618061302
MT_PSNG_ROAD_RE,8,AT,Mobility_Passenger,2025,11.048311222346587
MT_PSNG_RAIL_RE,8,AT,Mobility_Passenger,2025,9.768791268851917
MT_PSNG_AIR_RE,8,AT,Mobility_Passenger,2025,9.22916766343777
MT_PSNG_ROAD_CONV,8,AT,Mobility_Passenger,2025,9.27949666807361
MT_PSNG_RAIL_CONV,8,AT,Mobility_Passenger,2025,9.22916766343777
MT_PSNG_AIR_CONV,8,AT,Mobility_Passenger,2025,9.465104618061302
MT_FRT_ROAD,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,AT,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,AT,Mobility_Passenger,2025,52.3909343863409
MT_PSNG_RAIL,1932,AT,Mobility_Passenger,2025,51.0610854282104
MT_PSNG_AIR,1932,AT,Mobility_Passenger,2025,50.75739877741978
MT_PSNG_ROAD_RE,1932,AT,Mobility_Passenger,2025,52.34060538170507
MT_PSNG_RAIL_RE,1932,AT,Mobility_Passenger,2025,51.0610854282104
MT_PSNG_AIR_RE,1932,AT,Mobility_Passenger,2025,50.52146182279625
MT_PSNG_ROAD_CONV,1932,AT,Mobility_Passenger,2025,50.57179082743209
MT_PSNG_RAIL_CONV,1932,AT,Mobility_Passenger,2025,50.52146182279625
MT_PSNG_AIR_CONV,1932,AT,Mobility_Passenger,2025,50.75739877741978
MT_FRT_ROAD,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,AT,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,AT,Mobility_Passenger,2025,30.73742705249283
MT_PSNG_RAIL,3856,AT,Mobility_Passenger,2025,29.407578094362318
MT_PSNG_AIR,3856,AT,Mobility_Passenger,2025,29.103891443571705
MT_PSNG_ROAD_RE,3856,AT,Mobility_Passenger,2025,30.68709804785699
MT_PSNG_RAIL_RE,3856,AT,Mobility_Passenger,2025,29.407578094362318
MT_PSNG_AIR_RE,3856,AT,Mobility_Passenger,2025,28.867954488948172
MT_PSNG_ROAD_CONV,3856,AT,Mobility_Passenger,2025,28.918283493584013
MT_PSNG_RAIL_CONV,3856,AT,Mobility_Passenger,2025,28.867954488948172
MT_PSNG_AIR_CONV,3856,AT,Mobility_Passenger,2025,29.103891443571705
MT_FRT_ROAD,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,AT,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,AT,Mobility_Passenger,2025,8.560695480511882
MT_PSNG_RAIL,5780,AT,Mobility_Passenger,2025,7.23084652238137
MT_PSNG_AIR,5780,AT,Mobility_Passenger,2025,6.927159871590755
MT_PSNG_ROAD_RE,5780,AT,Mobility_Passenger,2025,8.51036647587604
MT_PSNG_RAIL_RE,5780,AT,Mobility_Passenger,2025,7.23084652238137
MT_PSNG_AIR_RE,5780,AT,Mobility_Passenger,2025,6.691222916967224
MT_PSNG_ROAD_CONV,5780,AT,Mobility_Passenger,2025,6.7415519216030635
MT_PSNG_RAIL_CONV,5780,AT,Mobility_Passenger,2025,6.691222916967224
MT_PSNG_AIR_CONV,5780,AT,Mobility_Passenger,2025,6.927159871590755
MT_FRT_ROAD,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,AT,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,AT,Mobility_Passenger,2025,1.882764187281252
MT_PSNG_RAIL,7704,AT,Mobility_Passenger,2025,0.5529152291507408
MT_PSNG_AIR,7704,AT,Mobility_Passenger,2025,0.24922857836012563
MT_PSNG_ROAD_RE,7704,AT,Mobility_Passenger,2025,0.5668934373583818
MT_PSNG_RAIL_RE,7704,AT,Mobility_Passenger,2025,0.5529152291507408
MT_PSNG_AIR_RE,7704,AT,Mobility_Passenger,2025,0.013291623736594538
MT_PSNG_ROAD_CONV,7704,AT,Mobility_Passenger,2025,1.3291623736594647
MT_PSNG_RAIL_CONV,7704,AT,Mobility_Passenger,2025,0.013291623736594538
MT_PSNG_AIR_CONV,7704,AT,Mobility_Passenger,2025,0.24922857836012563
MT_FRT_ROAD,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,AT,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,AT,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,BE,Mobility_Passenger,2025,13.837640195296068
MT_PSNG_RAIL,8,BE,Mobility_Passenger,2025,11.567436870204318
MT_PSNG_AIR,8,BE,Mobility_Passenger,2025,11.523301864097345
MT_PSNG_ROAD_RE,8,BE,Mobility_Passenger,2025,13.788097570855069
MT_PSNG_RAIL_RE,8,BE,Mobility_Passenger,2025,11.567436870204318
MT_PSNG_AIR_RE,8,BE,Mobility_Passenger,2025,11.23606016326765
MT_PSNG_ROAD_CONV,8,BE,Mobility_Passenger,2025,11.285602787708651
MT_PSNG_RAIL_CONV,8,BE,Mobility_Passenger,2025,11.23606016326765
MT_PSNG_AIR_CONV,8,BE,Mobility_Passenger,2025,11.523301864097345
MT_FRT_ROAD,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,BE,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,BE,Mobility_Passenger,2025,64.1089884222797
MT_PSNG_RAIL,1932,BE,Mobility_Passenger,2025,61.83878509718794
MT_PSNG_AIR,1932,BE,Mobility_Passenger,2025,61.79465009108097
MT_PSNG_ROAD_RE,1932,BE,Mobility_Passenger,2025,64.05944579783868
MT_PSNG_RAIL_RE,1932,BE,Mobility_Passenger,2025,61.83878509718794
MT_PSNG_AIR_RE,1932,BE,Mobility_Passenger,2025,61.50740839025127
MT_PSNG_ROAD_CONV,1932,BE,Mobility_Passenger,2025,61.556951014692274
MT_PSNG_RAIL_CONV,1932,BE,Mobility_Passenger,2025,61.50740839025127
MT_PSNG_AIR_CONV,1932,BE,Mobility_Passenger,2025,61.79465009108097
MT_FRT_ROAD,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,BE,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,BE,Mobility_Passenger,2025,37.746902476790716
MT_PSNG_RAIL,3856,BE,Mobility_Passenger,2025,35.476699151698966
MT_PSNG_AIR,3856,BE,Mobility_Passenger,2025,35.432564145591996
MT_PSNG_ROAD_RE,3856,BE,Mobility_Passenger,2025,37.69735985234972
MT_PSNG_RAIL_RE,3856,BE,Mobility_Passenger,2025,35.476699151698966
MT_PSNG_AIR_RE,3856,BE,Mobility_Passenger,2025,35.1453224447623
MT_PSNG_ROAD_CONV,3856,BE,Mobility_Passenger,2025,35.1948650692033
MT_PSNG_RAIL_CONV,3856,BE,Mobility_Passenger,2025,35.1453224447623
MT_PSNG_AIR_CONV,3856,BE,Mobility_Passenger,2025,35.432564145591996
MT_FRT_ROAD,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,BE,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,BE,Mobility_Passenger,2025,10.747816616148953
MT_PSNG_RAIL,5780,BE,Mobility_Passenger,2025,8.477613291057203
MT_PSNG_AIR,5780,BE,Mobility_Passenger,2025,8.43347828495023
MT_PSNG_ROAD_RE,5780,BE,Mobility_Passenger,2025,10.698273991707953
MT_PSNG_RAIL_RE,5780,BE,Mobility_Passenger,2025,8.477613291057203
MT_PSNG_AIR_RE,5780,BE,Mobility_Passenger,2025,8.146236584120535
MT_PSNG_ROAD_CONV,5780,BE,Mobility_Passenger,2025,8.195779208561536
MT_PSNG_RAIL_CONV,5780,BE,Mobility_Passenger,2025,8.146236584120535
MT_PSNG_AIR_CONV,5780,BE,Mobility_Passenger,2025,8.43347828495023
MT_FRT_ROAD,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,BE,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,BE,Mobility_Passenger,2025,2.617761933735939
MT_PSNG_RAIL,7704,BE,Mobility_Passenger,2025,0.34755860864418925
MT_PSNG_AIR,7704,BE,Mobility_Passenger,2025,0.30342360253721556
MT_PSNG_ROAD_RE,7704,BE,Mobility_Passenger,2025,0.7892070407871469
MT_PSNG_RAIL_RE,7704,BE,Mobility_Passenger,2025,0.34755860864418925
MT_PSNG_AIR_RE,7704,BE,Mobility_Passenger,2025,0.01618190170752043
MT_PSNG_ROAD_CONV,7704,BE,Mobility_Passenger,2025,1.8447367946563122
MT_PSNG_RAIL_CONV,7704,BE,Mobility_Passenger,2025,0.01618190170752043
MT_PSNG_AIR_CONV,7704,BE,Mobility_Passenger,2025,0.30342360253721556
MT_FRT_ROAD,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,BE,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,BE,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,BG,Mobility_Passenger,2025,7.339401594539289
MT_PSNG_RAIL,8,BG,Mobility_Passenger,2025,5.978618138996159
MT_PSNG_AIR,8,BG,Mobility_Passenger,2025,6.040822518501242
MT_PSNG_ROAD_RE,8,BG,Mobility_Passenger,2025,7.312630925910271
MT_PSNG_RAIL_RE,8,BG,Mobility_Passenger,2025,5.978618138996159
MT_PSNG_AIR_RE,8,BG,Mobility_Passenger,2025,5.890242749344034
MT_PSNG_ROAD_CONV,8,BG,Mobility_Passenger,2025,5.917013417973052
MT_PSNG_RAIL_CONV,8,BG,Mobility_Passenger,2025,5.890242749344034
MT_PSNG_AIR_CONV,8,BG,Mobility_Passenger,2025,6.040822518501242
MT_FRT_ROAD,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,BG,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,BG,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,BG,Mobility_Passenger,2025,33.692984620177434
MT_PSNG_RAIL,1932,BG,Mobility_Passenger,2025,32.3322011646343
