x1,x2,y
P_Coal_Hardcoal,CZ,124.2465213873753
P_Coal_Hardcoal_CCS,CZ,0.0
P_Coal_Lignite,CZ,213.29936528227552
P_Coal_Lignite_CCS,CZ,0.0
P_Gas_CCGT,CZ,45.992498693097346
P_Gas_Engines,CZ,0.0
P_Gas_OCGT,CZ,1.0974528000000001
P_Gas_CCS,CZ,0.0
P_H2_OCGT,CZ,0.0
P_Nuclear,CZ,2876.5819405984253
P_Oil,CZ,0.0
PSNG_Air_Bio,CZ,0.0
PSNG_Air_Conv,CZ,23.740686686152316
PSNG_Air_H2,CZ,15.717502625749978
PSNG_Rail_Conv,CZ,15.107022463732072
PSNG_Rail_Electric,CZ,88.58719303753436
PSNG_Road_BEV,CZ,96.27952702185962
PSNG_Road_H2,CZ,0.0
PSNG_Road_ICE,CZ,223.56803205699177
PSNG_Road_LNG,CZ,0.0
PSNG_Road_PHEV,CZ,0.0
R_Coal_Hardcoal,CZ,2942.8471852098673
R_Coal_Lignite,CZ,513.0707946068655
R_Gas,CZ,0.0
R_Nuclear,CZ,7392.123781835184
R_Oil,CZ,0.0
RES_Biogas,CZ,0.0
RES_CSP,CZ,0.0
RES_Geothermal,CZ,0.0
RES_Grass,CZ,414.6804336959999
RES_Hydro_Large,CZ,249.44251875035326
RES_Hydro_Small,CZ,70.77970414152
RES_Ocean,CZ,0.0
RES_Paper_Cardboard,CZ,94.7556576
RES_PV_Rooftop_Commercial,CZ,0.0
RES_PV_Rooftop_Residential,CZ,0.0
RES_PV_Utility_Avg,CZ,2714.916471633121
RES_PV_Utility_Inf,CZ,0.0
RES_PV_Utility_Opt,CZ,3816.0776231709237
RES_PV_Utility_Tracking,CZ,4232.122621419209
RES_Residues,CZ,2902.7630358720003
RES_Roundwood,CZ,446.4133632000001
RES_Wind_Offshore_Deep,CZ,0.0
RES_Wind_Offshore_Shallow,CZ,0.0
RES_Wind_Offshore_Transitional,CZ,0.0
RES_Wind_Onshore_Avg,CZ,42.53244880828298
RES_Wind_Onshore_Inf,CZ,0.0
RES_Wind_Onshore_Opt,CZ,0.0
RES_Wood,CZ,155.505162636
X_Biofuel,CZ,547.9364693124605
X_DAC_HT,CZ,0.0
X_DAC_LT,CZ,0.0
X_Electrolysis,CZ,2462.607859565945
X_Fuel_Cell,CZ,0.0
X_Gasifier,CZ,0.0
X_Liquifier,CZ,0.0
X_Methanation,CZ,722.5362946576915
X_Powerfuel,CZ,0.0
X_SMR,CZ,0.0
X_SMR_CCS,CZ,0.0
Z_ETS_Buy,CZ,0.0
Z_ETS_Sell,CZ,0.0
Z_Import_Gas,CZ,1591.2076880613881
Z_Import_H2,CZ,0.0
Z_Import_Hardcoal,CZ,2337.252597810833
Z_Import_LNG,CZ,0.0
Z_Import_Oil,CZ,0.15166467161445094
Infeasibility_Power,CZ,0.0
Infeasibility_HLI,CZ,0.0
Infeasibility_HMI,CZ,0.0
Infeasibility_HHI,CZ,0.0
Infeasibility_HRI,CZ,0.0
Infeasibility_Mob_Passenger,CZ,3330.0559208870627
Infeasibility_Mob_Freight,CZ,2043.2138747789809
A_Air,DE,0.0
A_Rooftop_Commercial,DE,0.0
A_Rooftop_Residential,DE,0.0
CHP_Biomass_Solid,DE,7927.2592313846235
CHP_Biomass_Solid_CCS,DE,30672.43385775913
CHP_Coal_Hardcoal,DE,0.0
CHP_Coal_Hardcoal_CCS,DE,0.0
CHP_Coal_Lignite,DE,0.0
CHP_Coal_Lignite_CCS,DE,0.0
CHP_Gas_CCGT_Biogas,DE,0.0
CHP_Gas_CCGT_Biogas_CCS,DE,0.0
CHP_Gas_CCGT_Natural,DE,1426.6392117743085
CHP_Gas_CCGT_Natural_CCS,DE,1651.3056198709746
CHP_Gas_CCGT_SynGas,DE,0.0
CHP_Hydrogen_FuelCell,DE,0.0
CHP_Oil,DE,0.0
D_Battery_Li-Ion,DE,5669.890531948526
D_Battery_Redox,DE,0.0
D_CAES,DE,0.0
D_Gas_H2,DE,9419.254213927708
D_Gas_Methane,DE,0.0
D_Heat_HLI,DE,0.0
D_Heat_HLR,DE,0.0
D_PHS,DE,0.0
FRT_Rail_Conv,DE,113.42345882893164
FRT_Rail_Electric,DE,658.3579031997906
FRT_Road_BEV,DE,0.0
FRT_Road_H2,DE,0.0
FRT_Road_ICE,DE,1330.8352502594644
FRT_Road_LNG,DE,0.0
FRT_Road_OH,DE,664.9374279486577
FRT_Road_PHEV,DE,0.0
FRT_Ship_Bio,DE,13.81658794755686
FRT_Ship_Conv,DE,188.19892427911617
FRT_Ship_LNG,DE,0.0
HLI_Convert_DH,DE,3515.96306625924
HLR_Convert_DH,DE,25809.005914023295
HHI_BF_BOF,DE,5004.838481266506
HHI_BF_BOF_CCS,DE,0.0
HHI_Bio_BF_BOF,DE,0.0
HHI_DRI_EAF,DE,119.40495164799694
HHI_DRI_EAF_CCS,DE,0.0
HHI_H2DRI_EAF,DE,0.0
HHI_Molten_Electrolysis,DE,0.0
HHI_Scrap_EAF,DE,14670.571302015027
HLI_Biomass,DE,147.78787058973495
HLI_Direct_Electric,DE,968.0902643831508
HLI_Fuelcell,DE,0.0
HLI_Gas_Boiler,DE,695.6403004842422
HLI_Geothermal,DE,0.0
HLI_H2_Boiler,DE,1202.102451931759
HLI_Hardcoal,DE,33.8437540224
HLI_Lignite,DE,2.0076069888
HLI_Oil_Boiler,DE,0.0
HLI_Solar_Thermal,DE,0.0
HLR_Biomass,DE,1151.8622430330365
HLR_Direct_Electric,DE,11469.336361418918
HLR_Gas_Boiler,DE,23446.296528522093
HLR_Geothermal,DE,0.0
HLR_H2_Boiler,DE,0.0
HLR_Hardcoal,DE,91.986475392
HLR_Heatpump_Aerial,DE,127.20373949749585
HLR_Heatpump_Ground,DE,0.0
HLR_Lignite,DE,0.0
HLR_Oil_Boiler,DE,0.0
HLR_Solar_Thermal,DE,0.0
HMI_Biomass,DE,1203.0444636515476
HMI_H2,DE,0.0
HMI_Gas,DE,5555.195220960455
HMI_Gas_CCS,DE,0.0
HMI_HardCoal,DE,1115.8278418580537
HMI_HardCoal_CCS,DE,614.0493181219123
HMI_Oil,DE,0.0
HMI_Steam_Electric,DE,6522.612640435749
P_Biomass,DE,0.0
P_Biomass_CCS,DE,0.0
P_Coal_Hardcoal,DE,842.718993984
P_Coal_Hardcoal_CCS,DE,0.0
P_Coal_Lignite,DE,1052.8532842983636
P_Coal_Lignite_CCS,DE,0.0
P_Gas_CCGT,DE,119.85127019055793
P_Gas_Engines,DE,0.0
P_Gas_OCGT,DE,0.0
P_Gas_CCS,DE,0.0
P_H2_OCGT,DE,0.0
P_Nuclear,DE,2399.02236
P_Oil,DE,0.0
PSNG_Air_Bio,DE,0.0
PSNG_Air_Conv,DE,222.78812050563147
PSNG_Air_H2,DE,147.49669692896754
PSNG_Rail_Conv,DE,69.13891369258872
PSNG_Rail_Electric,DE,610.7763304017319
PSNG_Road_BEV,DE,989.5579735660364
PSNG_Road_H2,DE,0.0
PSNG_Road_ICE,DE,2305.141213747764
PSNG_Road_LNG,DE,0.0
PSNG_Road_PHEV,DE,0.0
R_Coal_Hardcoal,DE,348.0
R_Coal_Lignite,DE,2509.4703433621235
R_Gas,DE,0.0
R_Nuclear,DE,6483.844216216217
R_Oil,DE,0.0
RES_Biogas,DE,0.0
RES_CSP,DE,0.0
RES_Geothermal,DE,0.0
RES_Grass,DE,1858.7542941648005
RES_Hydro_Large,DE,485.86690296178426
RES_Hydro_Small,DE,2321.535845405782
RES_Ocean,DE,0.0
RES_Paper_Cardboard,DE,439.40926548000004
RES_PV_Rooftop_Commercial,DE,0.0
RES_PV_Rooftop_Residential,DE,0.0
RES_PV_Utility_Avg,DE,22132.445487904377
RES_PV_Utility_Inf,DE,46.7186095142628
RES_PV_Utility_Opt,DE,23432.876156848684
RES_PV_Utility_Tracking,DE,18755.47709054034
RES_Residues,DE,13011.280059153603
RES_Roundwood,DE,1998.42955956
RES_Wind_Offshore_Deep,DE,0.0
RES_Wind_Offshore_Shallow,DE,0.0
RES_Wind_Offshore_Transitional,DE,1744.0559788924343
RES_Wind_Onshore_Avg,DE,12925.312041825375
RES_Wind_Onshore_Inf,DE,0.0
RES_Wind_Onshore_Opt,DE,24029.233532795304
RES_Wood,DE,697.0328603118
X_Biofuel,DE,5595.752808287316
X_DAC_HT,DE,0.0
X_DAC_LT,DE,0.0
X_Electrolysis,DE,14913.232819551988
X_Fuel_Cell,DE,0.0
X_Gasifier,DE,0.0
X_Liquifier,DE,0.0
X_Methanation,DE,9173.532118514455
X_Powerfuel,DE,0.0
X_SMR,DE,0.0
X_SMR_CCS,DE,0.0
Z_ETS_Buy,DE,0.0
Z_ETS_Sell,DE,0.0
Z_Import_Gas,DE,21521.20314231139
Z_Import_H2,DE,0.0
Z_Import_Hardcoal,DE,14998.213490421937
Z_Import_LNG,DE,0.0
Z_Import_Oil,DE,1.4232565208736936
Infeasibility_Power,DE,0.0
Infeasibility_HLI,DE,0.0
Infeasibility_HMI,DE,0.0
Infeasibility_HHI,DE,0.0
Infeasibility_HRI,DE,0.0
Infeasibility_Mob_Passenger,DE,31250.01856942009
Infeasibility_Mob_Freight,DE,21281.91593437123
A_Air,DK,0.0
A_Rooftop_Commercial,DK,3.304661740741672
A_Rooftop_Residential,DK,0.0
CHP_Biomass_Solid,DK,1160.0961619061375
CHP_Biomass_Solid_CCS,DK,826.1073737396682
CHP_Coal_Hardcoal,DK,0.0
CHP_Coal_Hardcoal_CCS,DK,0.0
CHP_Coal_Lignite,DK,0.0
CHP_Coal_Lignite_CCS,DK,0.0
CHP_Gas_CCGT_Biogas,DK,0.0
CHP_Gas_CCGT_Biogas_CCS,DK,0.0
CHP_Gas_CCGT_Natural,DK,0.0
CHP_Gas_CCGT_Natural_CCS,DK,424.1816366661584
CHP_Gas_CCGT_SynGas,DK,0.0
CHP_Hydrogen_FuelCell,DK,0.0
CHP_Oil,DK,0.0
D_Battery_Li-Ion,DK,34.516772508064356
D_Battery_Redox,DK,0.0
D_CAES,DK,0.0
D_Gas_H2,DK,27.920830761743126
D_Gas_Methane,DK,0.0
D_Heat_HLI,DK,0.0
D_Heat_HLR,DK,0.0
D_PHS,DK,0.0
FRT_Rail_Conv,DK,2.5124927420662866
FRT_Rail_Electric,DK,17.626273362167375
FRT_Road_BEV,DK,0.0
FRT_Road_H2,DK,0.0
FRT_Road_ICE,DK,60.05167837827573
FRT_Road_LNG,DK,0.0
FRT_Road_OH,DK,29.44328303527768
FRT_Road_PHEV,DK,0.0
FRT_Ship_Bio,DK,0.0
FRT_Ship_Conv,DK,0.0
FRT_Ship_LNG,DK,0.0
HLI_Convert_DH,DK,301.17478170336324
HLR_Convert_DH,DK,1341.0825471029157
HHI_BF_BOF,DK,31.01339657646149
HHI_BF_BOF_CCS,DK,0.0
HHI_Bio_BF_BOF,DK,0.0
HHI_DRI_EAF,DK,3.8365814592000005
HHI_DRI_EAF_CCS,DK,0.0
HHI_H2DRI_EAF,DK,0.0
HHI_Molten_Electrolysis,DK,0.0
HHI_Scrap_EAF,DK,221.9775289681091
HLI_Biomass,DK,6.258937305600002
HLI_Direct_Electric,DK,40.796992314545406
HLI_Fuelcell,DK,0.0
HLI_Gas_Boiler,DK,13.8845862116499
HLI_Geothermal,DK,0.0
HLI_H2_Boiler,DK,37.5494257477104
HLI_Hardcoal,DK,1.0205520759979283
HLI_Lignite,DK,0.0
HLI_Oil_Boiler,DK,0.0
HLI_Solar_Thermal,DK,21.68380224163355
HLR_Biomass,DK,160.0806740967573
HLR_Direct_Electric,DK,1876.6360510749819
HLR_Gas_Boiler,DK,670.0688742783686
HLR_Geothermal,DK,0.0
HLR_H2_Boiler,DK,151.67124840916023
HLR_Hardcoal,DK,0.0
HLR_Heatpump_Aerial,DK,898.0024157486628
HLR_Heatpump_Ground,DK,0.0
HLR_Lignite,DK,0.0
HLR_Oil_Boiler,DK,0.0
HLR_Solar_Thermal,DK,0.0
HMI_Biomass,DK,13.58315226621321
HMI_H2,DK,0.0
HMI_Gas,DK,463.7424518767135
HMI_Gas_CCS,DK,50.69213420456474
HMI_HardCoal,DK,23.710530816000002
HMI_HardCoal_CCS,DK,139.76815613904617
HMI_Oil,DK,0.0
HMI_Steam_Electric,DK,185.9581448539705
P_Biomass,DK,0.0
P_Biomass_CCS,DK,0.0
P_Coal_Hardcoal,DK,78.72648693689604
P_Coal_Hardcoal_CCS,DK,0.0
P_Coal_Lignite,DK,0.0
P_Coal_Lignite_CCS,DK,0.0
P_Gas_CCGT,DK,0.0
P_Gas_Engines,DK,0.0
P_Gas_OCGT,DK,0.0
P_Gas_CCS,DK,0.0
P_H2_OCGT,DK,0.0
P_Nuclear,DK,0.0
P_Oil,DK,0.0
PSNG_Air_Bio,DK,0.0
PSNG_Air_Conv,DK,15.088094235408043
PSNG_Air_H2,DK,9.989060716635215
PSNG_Rail_Conv,DK,2.3839963656754337
PSNG_Rail_Electric,DK,38.68345696443555
PSNG_Road_BEV,DK,67.98804450259834
PSNG_Road_H2,DK,0.0
PSNG_Road_ICE,DK,160.12113938832937
PSNG_Road_LNG,DK,0.0
PSNG_Road_PHEV,DK,0.0
R_Coal_Hardcoal,DK,0.0
R_Coal_Lignite,DK,0.0
R_Gas,DK,0.0
R_Nuclear,DK,0.0
R_Oil,DK,2294.3664
RES_Biogas,DK,0.0
RES_CSP,DK,0.0
RES_Geothermal,DK,0.0
RES_Grass,DK,209.760438456
RES_Hydro_Large,DK,0.0
RES_Hydro_Small,DK,2.9237995735660807
RES_Ocean,DK,0.0
RES_Paper_Cardboard,DK,50.009232600000004
RES_PV_Rooftop_Commercial,DK,0.0
RES_PV_Rooftop_Residential,DK,0.0
RES_PV_Utility_Avg,DK,160.15808853619203
RES_PV_Utility_Inf,DK,0.0
RES_PV_Utility_Opt,DK,272.3279106032994
RES_PV_Utility_Tracking,DK,1930.3907916137914
RES_Residues,DK,1468.3230691920003
RES_Roundwood,DK,129.44343920624976
RES_Wind_Offshore_Deep,DK,0.0
RES_Wind_Offshore_Shallow,DK,188.4338619883738
RES_Wind_Offshore_Transitional,DK,490.4666192942208
RES_Wind_Onshore_Avg,DK,669.7476251005883
RES_Wind_Onshore_Inf,DK,0.0
RES_Wind_Onshore_Opt,DK,51.69973025977469
RES_Wood,DK,78.660164421
X_Biofuel,DK,297.6475763073807
X_DAC_HT,DK,1.5317313247204327e-12
X_DAC_LT,DK,0.0
X_Electrolysis,DK,95.40817663160607
X_Fuel_Cell,DK,0.0
X_Gasifier,DK,0.0
X_Liquifier,DK,0.0
X_Methanation,DK,0.0
X_Powerfuel,DK,0.0
X_SMR,DK,0.0
X_SMR_CCS,DK,0.0
Z_ETS_Buy,DK,0.0
Z_ETS_Sell,DK,0.0
Z_Import_Gas,DK,871.8113950045907
Z_Import_H2,DK,0.0
Z_Import_Hardcoal,DK,347.88377829275026
Z_Import_LNG,DK,0.0
Z_Import_Oil,DK,0.0
Infeasibility_Power,DK,0.0
Infeasibility_HLI,DK,0.0
Infeasibility_HMI,DK,0.0
Infeasibility_HHI,DK,0.0
Infeasibility_HRI,DK,0.0
Infeasibility_Mob_Passenger,DK,2116.375074055016
Infeasibility_Mob_Freight,DK,785.7084103888726
A_Air,EE,0.0
A_Rooftop_Commercial,EE,0.6280035675616147
A_Rooftop_Residential,EE,71.15424925883202
CHP_Biomass_Solid,EE,106.47734103524684
CHP_Biomass_Solid_CCS,EE,0.0
CHP_Coal_Hardcoal,EE,0.0
CHP_Coal_Hardcoal_CCS,EE,0.0
CHP_Coal_Lignite,EE,0.0
CHP_Coal_Lignite_CCS,EE,0.0
CHP_Gas_CCGT_Biogas,EE,0.0
CHP_Gas_CCGT_Biogas_CCS,EE,0.0
CHP_Gas_CCGT_Natural,EE,0.024602737250942794
CHP_Gas_CCGT_Natural_CCS,EE,0.0
CHP_Gas_CCGT_SynGas,EE,0.4636253340000419
CHP_Hydrogen_FuelCell,EE,0.0
CHP_Oil,EE,0.0
D_Battery_Li-Ion,EE,1.4595210839148718
D_Battery_Redox,EE,0.0
D_CAES,EE,0.0
D_Gas_H2,EE,78.79828632022026
D_Gas_Methane,EE,0.0
D_Heat_HLI,EE,0.0
D_Heat_HLR,EE,6.321334248943731
D_PHS,EE,0.0
FRT_Rail_Conv,EE,2.5522213549955297
FRT_Rail_Electric,EE,10.50479810353258
FRT_Road_BEV,EE,0.0
FRT_Road_H2,EE,0.0
FRT_Road_ICE,EE,8.478319373005094
FRT_Road_LNG,EE,0.0
FRT_Road_OH,EE,4.164808024509016
FRT_Road_PHEV,EE,0.0
FRT_Ship_Bio,EE,0.0
FRT_Ship_Conv,EE,0.0
FRT_Ship_LNG,EE,0.0
HLI_Convert_DH,EE,6.445436095210894
HLR_Convert_DH,EE,70.4344450255065
HHI_BF_BOF,EE,3.3883455742487447
HHI_BF_BOF_CCS,EE,0.0
HHI_Bio_BF_BOF,EE,0.0
HHI_DRI_EAF,EE,0.173069568
HHI_DRI_EAF_CCS,EE,0.0
HHI_H2DRI_EAF,EE,0.0
HHI_Molten_Electrolysis,EE,0.0
HHI_Scrap_EAF,EE,32.23165720291726
HLI_Biomass,EE,6.533027264520156
HLI_Direct_Electric,EE,0.4582166020146051
HLI_Fuelcell,EE,0.0
HLI_Gas_Boiler,EE,2.1450384161040357
HLI_Geothermal,EE,0.0
HLI_H2_Boiler,EE,25.594167939480396
HLI_Hardcoal,EE,0.0
HLI_Lignite,EE,0.0
HLI_Oil_Boiler,EE,0.0
HLI_Solar_Thermal,EE,4.120704120288138
HLR_Biomass,EE,106.9485940907694
HLR_Direct_Electric,EE,286.04894156500563
HLR_Gas_Boiler,EE,211.4631881822344
HLR_Geothermal,EE,0.0
HLR_H2_Boiler,EE,13.89731255828041
HLR_Hardcoal,EE,0.0
HLR_Heatpump_Aerial,EE,258.94412335798876
HLR_Heatpump_Ground,EE,0.0
HLR_Lignite,EE,0.0
HLR_Oil_Boiler,EE,0.0
HLR_Solar_Thermal,EE,466.2527934437696
HMI_Biomass,EE,23.997980032576663
HMI_H2,EE,0.0
HMI_Gas,EE,170.26303966588128
HMI_Gas_CCS,EE,0.0
HMI_HardCoal,EE,0.0
HMI_HardCoal_CCS,EE,0.0
HMI_Oil,EE,0.0
HMI_Steam_Electric,EE,73.01845557682668
P_Biomass,EE,0.0
P_Biomass_CCS,EE,0.0
P_Coal_Hardcoal,EE,238.11001960813903
P_Coal_Hardcoal_CCS,EE,0.0
P_Coal_Lignite,EE,0.0
P_Coal_Lignite_CCS,EE,0.0
P_Gas_CCGT,EE,0.0
P_Gas_Engines,EE,0.0
P_Gas_OCGT,EE,0.0
P_Gas_CCS,EE,0.0
P_H2_OCGT,EE,0.0
P_Nuclear,EE,0.0
P_Oil,EE,0.0
PSNG_Air_Bio,EE,0.0
PSNG_Air_Conv,EE,3.3834259724627964
PSNG_Air_H2,EE,2.2399944580048845
PSNG_Rail_Conv,EE,0.5345986773433453
PSNG_Rail_Electric,EE,4.8893515801565135
PSNG_Road_BEV,EE,16.334959585495454
PSNG_Road_H2,EE,0.0
PSNG_Road_ICE,EE,38.602538816075594
PSNG_Road_LNG,EE,0.0
PSNG_Road_PHEV,EE,0.0
R_Coal_Hardcoal,EE,0.0
R_Coal_Lignite,EE,0.0
R_Gas,EE,0.0
R_Nuclear,EE,0.0
R_Oil,EE,0.0
RES_Biogas,EE,0.0
RES_CSP,EE,0.0
RES_Geothermal,EE,0.0
RES_Grass,EE,82.838517552
RES_Hydro_Large,EE,0.0
RES_Hydro_Small,EE,0.0
RES_Ocean,EE,0.0
RES_Paper_Cardboard,EE,20.4357708
RES_PV_Rooftop_Commercial,EE,0.0
RES_PV_Rooftop_Residential,EE,1.861294975984299
RES_PV_Utility_Avg,EE,267.35921624287727
RES_PV_Utility_Inf,EE,220.17825376598825
RES_PV_Utility_Opt,EE,314.54036252284027
RES_PV_Utility_Tracking,EE,224.21398065632144
RES_Residues,EE,579.869622864
RES_Roundwood,EE,0.0
RES_Wind_Offshore_Deep,EE,249.26288938323972
RES_Wind_Offshore_Shallow,EE,0.0
RES_Wind_Offshore_Transitional,EE,0.0
RES_Wind_Onshore_Avg,EE,43.93718757876089
RES_Wind_Onshore_Inf,EE,0.0
RES_Wind_Onshore_Opt,EE,0.0
RES_Wood,EE,31.064444081999998
X_Biofuel,EE,62.41163631311535
X_DAC_HT,EE,0.0
X_DAC_LT,EE,0.0
X_Electrolysis,EE,102.41605862425513
X_Fuel_Cell,EE,0.0
X_Gasifier,EE,0.0
X_Liquifier,EE,0.0
X_Methanation,EE,48.850573105633195
X_Powerfuel,EE,0.0
X_SMR,EE,0.0
X_SMR_CCS,EE,0.0
Z_ETS_Buy,EE,0.0
Z_ETS_Sell,EE,0.0
Z_Import_Gas,EE,286.90345177120355
Z_Import_H2,EE,0.0
Z_Import_Hardcoal,EE,536.799317120208
Z_Import_LNG,EE,0.0
Z_Import_Oil,EE,0.021614631279585385
Infeasibility_Power,EE,0.0
Infeasibility_HLI,EE,0.0
Infeasibility_HMI,EE,0.0
Infeasibility_HHI,EE,0.0
Infeasibility_HRI,EE,0.0
Infeasibility_Mob_Passenger,EE,474.5860067752001
Infeasibility_Mob_Freight,EE,184.18439279778585
A_Air,ES,0.0
A_Rooftop_Commercial,ES,0.0
A_Rooftop_Residential,ES,0.0
CHP_Biomass_Solid,ES,361.63206000458985
CHP_Biomass_Solid_CCS,ES,1907.521866662286
CHP_Coal_Hardcoal,ES,30.45235227691829
CHP_Coal_Hardcoal_CCS,ES,0.0
CHP_Coal_Lignite,ES,0.0
CHP_Coal_Lignite_CCS,ES,0.0
CHP_Gas_CCGT_Biogas,ES,0.0
CHP_Gas_CCGT_Biogas_CCS,ES,0.0
CHP_Gas_CCGT_Natural,ES,1010.7526102007689
CHP_Gas_CCGT_Natural_CCS,ES,2865.1377863097696
CHP_Gas_CCGT_SynGas,ES,13.048787861950103
CHP_Hydrogen_FuelCell,ES,0.0
CHP_Oil,ES,0.0
D_Battery_Li-Ion,ES,1807.450331020698
D_Battery_Redox,ES,0.0
D_CAES,ES,0.0
D_Gas_H2,ES,918.7369431135097
D_Gas_Methane,ES,0.0
D_Heat_HLI,ES,0.0
D_Heat_HLR,ES,0.0
D_PHS,ES,0.0
FRT_Rail_Conv,ES,7.85842531868457
FRT_Rail_Electric,ES,119.6478146161307
FRT_Road_BEV,ES,0.0
FRT_Road_H2,ES,0.0
FRT_Road_ICE,ES,608.3003302241018
FRT_Road_LNG,ES,0.0
FRT_Road_OH,ES,292.91098076105106
FRT_Road_PHEV,ES,0.0
FRT_Ship_Bio,ES,0.0
FRT_Ship_Conv,ES,0.0
FRT_Ship_LNG,ES,0.0
HLI_Convert_DH,ES,209.984587985512
HLR_Convert_DH,ES,3313.4393232331504
HHI_BF_BOF,ES,1207.3718237131081
HHI_BF_BOF_CCS,ES,497.4555197623762
HHI_Bio_BF_BOF,ES,0.0
HHI_DRI_EAF,ES,82.88421824642433
HHI_DRI_EAF_CCS,ES,0.0
HHI_H2DRI_EAF,ES,0.0
HHI_Molten_Electrolysis,ES,0.0
HHI_Scrap_EAF,ES,4831.478496216991
HLI_Biomass,ES,33.79429734103405
HLI_Direct_Electric,ES,48.07078469743992
HLI_Fuelcell,ES,0.0
HLI_Gas_Boiler,ES,6.371041421944728
HLI_Geothermal,ES,0.0
HLI_H2_Boiler,ES,47.08367517970942
HLI_Hardcoal,ES,2.6220039552000003
HLI_Lignite,ES,0.0
HLI_Oil_Boiler,ES,0.0
HLI_Solar_Thermal,ES,0.0
HLR_Biomass,ES,1289.069785966016
HLR_Direct_Electric,ES,7003.796280500507
HLR_Gas_Boiler,ES,1953.4047344443563
HLR_Geothermal,ES,0.0
HLR_H2_Boiler,ES,760.1184874647279
HLR_Hardcoal,ES,0.0
HLR_Heatpump_Aerial,ES,1761.3659690814488
HLR_Heatpump_Ground,ES,0.0
HLR_Lignite,ES,0.0
HLR_Oil_Boiler,ES,0.0
HLR_Solar_Thermal,ES,0.0
HMI_Biomass,ES,265.31756404862597
HMI_H2,ES,0.0
HMI_Gas,ES,3206.0869521161426
HMI_Gas_CCS,ES,387.88512245125844
HMI_HardCoal,ES,307.241750592
HMI_HardCoal_CCS,ES,1345.9300505992796
HMI_Oil,ES,0.0
HMI_Steam_Electric,ES,1365.1696870466415
P_Biomass,ES,25.394294960414257
P_Biomass_CCS,ES,44.76789728425166
P_Coal_Hardcoal,ES,961.4556210147842
P_Coal_Hardcoal_CCS,ES,0.0
P_Coal_Lignite,ES,0.0
P_Coal_Lignite_CCS,ES,0.0
P_Gas_CCGT,ES,1566.2123887373805
P_Gas_Engines,ES,0.0
P_Gas_OCGT,ES,0.0
P_Gas_CCS,ES,0.0
P_H2_OCGT,ES,0.0
P_Nuclear,ES,2698.324345293353
P_Oil,ES,0.0
PSNG_Air_Bio,ES,0.0
PSNG_Air_Conv,ES,83.13846602185976
PSNG_Air_H2,ES,55.04175491105765
PSNG_Rail_Conv,ES,13.136304542612631
PSNG_Rail_Electric,ES,213.1537106189613
PSNG_Road_BEV,ES,374.62794436338544
PSNG_Road_H2,ES,0.0
PSNG_Road_ICE,ES,882.3000240267305
PSNG_Road_LNG,ES,0.0
PSNG_Road_PHEV,ES,0.0
R_Coal_Hardcoal,ES,2569.0900381453866
R_Coal_Lignite,ES,0.0
R_Gas,ES,0.0
R_Nuclear,ES,7197.044768898969
R_Oil,ES,0.0
RES_Biogas,ES,0.0
RES_CSP,ES,0.0
RES_Geothermal,ES,0.0
RES_Grass,ES,1251.5030997840001
RES_Hydro_Large,ES,7632.588512322262
RES_Hydro_Small,ES,393.79254922244166
RES_Ocean,ES,0.0
RES_Paper_Cardboard,ES,291.00562740000004
RES_PV_Rooftop_Commercial,ES,0.0
RES_PV_Rooftop_Residential,ES,0.0
RES_PV_Utility_Avg,ES,996.3985270599363
RES_PV_Utility_Inf,ES,0.0
RES_PV_Utility_Opt,ES,0.0
RES_PV_Utility_Tracking,ES,15339.940083201825
RES_Residues,ES,8760.521698488003
RES_Roundwood,ES,0.0
RES_Wind_Offshore_Deep,ES,0.0
RES_Wind_Offshore_Shallow,ES,4939.87994525417
RES_Wind_Offshore_Transitional,ES,0.0
RES_Wind_Onshore_Avg,ES,3051.1231606523097
RES_Wind_Onshore_Inf,ES,0.0
RES_Wind_Onshore_Opt,ES,671.0081012963119
RES_Wood,ES,469.313662419
X_Biofuel,ES,2333.6776314865556
X_DAC_HT,ES,0.0
X_DAC_LT,ES,0.0
X_Electrolysis,ES,1679.9704640501914
X_Fuel_Cell,ES,0.0
X_Gasifier,ES,0.0
X_Liquifier,ES,0.0
X_Methanation,ES,819.4089971474183
X_Powerfuel,ES,0.0
X_SMR,ES,0.0
X_SMR_CCS,ES,0.0
Z_ETS_Buy,ES,0.0
Z_ETS_Sell,ES,0.0
Z_Import_Gas,ES,6608.010101355923
Z_Import_H2,ES,0.0
Z_Import_Hardcoal,ES,5598.976195841605
Z_Import_LNG,ES,0.0
Z_Import_Oil,ES,0.5311206164516434
Infeasibility_Power,ES,0.0
Infeasibility_HLI,ES,0.0
Infeasibility_HMI,ES,0.0
Infeasibility_HHI,ES,0.0
Infeasibility_HRI,ES,0.0
Infeasibility_Mob_Passenger,ES,11661.656829456791
Infeasibility_Mob_Freight,ES,7372.476061632836
A_Air,FI,0.0
A_Rooftop_Commercial,FI,0.0
A_Rooftop_Residential,FI,0.0
CHP_Biomass_Solid,FI,1539.476961724328
CHP_Biomass_Solid_CCS,FI,0.0
CHP_Coal_Hardcoal,FI,0.0
CHP_Coal_Hardcoal_CCS,FI,0.0
CHP_Coal_Lignite,FI,0.0
CHP_Coal_Lignite_CCS,FI,0.0
CHP_Gas_CCGT_Biogas,FI,0.0
