x1,x2,x3,x4,y
S_Heat_HLI,2018,5780,BE,0.0
S_CAES,2018,5780,BE,0.0
S_Gas_Methane,2018,5780,BE,0.0
S_PHS,2025,5780,BE,0.0
S_Gas_H2,2025,5780,BE,0.0
S_Battery_Li-Ion,2025,5780,BE,41.801782007268464
S_Battery_Redox,2025,5780,BE,0.0
S_Heat_HLR,2025,5780,BE,0.0
S_Heat_HLI,2025,5780,BE,0.0
S_CAES,2025,5780,BE,0.0
S_Gas_Methane,2025,5780,BE,0.0
S_PHS,2030,5780,BE,0.0
S_Gas_H2,2030,5780,BE,7.952317587758868
S_Battery_Li-Ion,2030,5780,BE,49.2755052624053
S_Battery_Redox,2030,5780,BE,0.0
S_Heat_HLR,2030,5780,BE,0.0
S_Heat_HLI,2030,5780,BE,0.0
S_CAES,2030,5780,BE,0.0
S_Gas_Methane,2030,5780,BE,0.0
S_PHS,2035,5780,BE,0.0
S_Gas_H2,2035,5780,BE,32.24126948656168
S_Battery_Li-Ion,2035,5780,BE,58.406643038150136
S_Battery_Redox,2035,5780,BE,0.0
S_Heat_HLR,2035,5780,BE,0.0
S_Heat_HLI,2035,5780,BE,0.0
S_CAES,2035,5780,BE,0.0
S_Gas_Methane,2035,5780,BE,0.0
S_PHS,2040,5780,BE,0.0
S_Gas_H2,2040,5780,BE,34.617700908827445
S_Battery_Li-Ion,2040,5780,BE,42.28960298176494
S_Battery_Redox,2040,5780,BE,0.0
S_Heat_HLR,2040,5780,BE,0.0
S_Heat_HLI,2040,5780,BE,0.0
S_CAES,2040,5780,BE,0.0
S_Gas_Methane,2040,5780,BE,0.0
S_PHS,2045,5780,BE,0.0
S_Gas_H2,2045,5780,BE,34.612305044199
S_Battery_Li-Ion,2045,5780,BE,8.755792634169975
S_Battery_Redox,2045,5780,BE,0.0
S_Heat_HLR,2045,5780,BE,0.0
S_Heat_HLI,2045,5780,BE,0.0
S_CAES,2045,5780,BE,0.0
S_Gas_Methane,2045,5780,BE,0.0
S_PHS,2050,5780,BE,0.0
S_Gas_H2,2050,5780,BE,62.303564624357854
S_Battery_Li-Ion,2050,5780,BE,11.458331891567104
S_Battery_Redox,2050,5780,BE,0.0
S_Heat_HLR,2050,5780,BE,0.0
S_Heat_HLI,2050,5780,BE,0.0
S_CAES,2050,5780,BE,0.0
S_Gas_Methane,2050,5780,BE,0.0
S_PHS,2018,7704,BE,0.0
S_Gas_H2,2018,7704,BE,0.0
S_Battery_Li-Ion,2018,7704,BE,0.0
S_Battery_Redox,2018,7704,BE,0.0
S_Heat_HLR,2018,7704,BE,0.0
S_Heat_HLI,2018,7704,BE,0.0
S_CAES,2018,7704,BE,0.0
S_Gas_Methane,2018,7704,BE,0.0
S_PHS,2025,7704,BE,0.0
