x1,x2,x3,x4,y
2045,3856,Heat_Medium_Industrial,NL,0.0
2050,3856,Heat_Medium_Industrial,NL,0.0
2018,5780,Heat_Medium_Industrial,NL,0.0
2025,5780,Heat_Medium_Industrial,NL,0.0
2030,5780,Heat_Medium_Industrial,NL,0.0
2035,5780,Heat_Medium_Industrial,NL,0.0
2040,5780,Heat_Medium_Industrial,NL,0.0
2045,5780,Heat_Medium_Industrial,NL,0.0
2050,5780,Heat_Medium_Industrial,NL,0.0
2018,7704,Heat_Medium_Industrial,NL,0.0
2025,7704,Heat_Medium_Industrial,NL,0.0
2030,7704,Heat_Medium_Industrial,NL,0.0
2035,7704,Heat_Medium_Industrial,NL,0.0
2040,7704,Heat_Medium_Industrial,NL,0.0
2045,7704,Heat_Medium_Industrial,NL,0.0
2050,7704,Heat_Medium_Industrial,NL,0.0
2018,8,Heat_High_Industrial,NL,0.0
2025,8,Heat_High_Industrial,NL,0.0
2030,8,Heat_High_Industrial,NL,0.0
2035,8,Heat_High_Industrial,NL,0.0
2040,8,Heat_High_Industrial,NL,0.0
2045,8,Heat_High_Industrial,NL,0.0
2050,8,Heat_High_Industrial,NL,0.0
2018,1932,Heat_High_Industrial,NL,0.0
2025,1932,Heat_High_Industrial,NL,0.0
2030,1932,Heat_High_Industrial,NL,0.0
2035,1932,Heat_High_Industrial,NL,0.0
2040,1932,Heat_High_Industrial,NL,0.0
2045,1932,Heat_High_Industrial,NL,0.0
2050,1932,Heat_High_Industrial,NL,0.0
2018,3856,Heat_High_Industrial,NL,0.0
2025,3856,Heat_High_Industrial,NL,0.0
2030,3856,Heat_High_Industrial,NL,0.0
2035,3856,Heat_High_Industrial,NL,0.0
2040,3856,Heat_High_Industrial,NL,0.0
2045,3856,Heat_High_Industrial,NL,0.0
2050,3856,Heat_High_Industrial,NL,0.0
2018,5780,Heat_High_Industrial,NL,0.0
2025,5780,Heat_High_Industrial,NL,0.0
2030,5780,Heat_High_Industrial,NL,0.0
2035,5780,Heat_High_Industrial,NL,0.0
2040,5780,Heat_High_Industrial,NL,0.0
2045,5780,Heat_High_Industrial,NL,0.0
2050,5780,Heat_High_Industrial,NL,0.0
2018,7704,Heat_High_Industrial,NL,0.0
2025,7704,Heat_High_Industrial,NL,0.0
2030,7704,Heat_High_Industrial,NL,0.0
2035,7704,Heat_High_Industrial,NL,0.0
2040,7704,Heat_High_Industrial,NL,0.0
2045,7704,Heat_High_Industrial,NL,0.0
2050,7704,Heat_High_Industrial,NL,0.0
2018,8,Biofuel,NL,0.0
2025,8,Biofuel,NL,0.0
2030,8,Biofuel,NL,0.0
2035,8,Biofuel,NL,0.0
2040,8,Biofuel,NL,0.0
2045,8,Biofuel,NL,0.0
2050,8,Biofuel,NL,0.0
2018,1932,Biofuel,NL,0.0
2025,1932,Biofuel,NL,0.0
2030,1932,Biofuel,NL,0.0
2035,1932,Biofuel,NL,0.0
2040,1932,Biofuel,NL,0.0
2045,1932,Biofuel,NL,0.0
2050,1932,Biofuel,NL,0.0
2018,3856,Biofuel,NL,0.0
2025,3856,Biofuel,NL,0.0
2030,3856,Biofuel,NL,0.0
2035,3856,Biofuel,NL,0.0
2040,3856,Biofuel,NL,0.0
2045,3856,Biofuel,NL,0.0
2050,3856,Biofuel,NL,0.0
2018,5780,Biofuel,NL,0.0
2025,5780,Biofuel,NL,0.0
2030,5780,Biofuel,NL,0.0
2035,5780,Biofuel,NL,0.0
2040,5780,Biofuel,NL,0.0
2045,5780,Biofuel,NL,0.0
2050,5780,Biofuel,NL,0.0
2018,7704,Biofuel,NL,0.0
2025,7704,Biofuel,NL,0.0
2030,7704,Biofuel,NL,0.0
2035,7704,Biofuel,NL,0.0
2040,7704,Biofuel,NL,0.0
2045,7704,Biofuel,NL,0.0
2050,7704,Biofuel,NL,0.0
2018,8,Powerfuel,NL,0.0
2025,8,Powerfuel,NL,0.0
2030,8,Powerfuel,NL,0.0
2035,8,Powerfuel,NL,0.0
2040,8,Powerfuel,NL,0.0
2045,8,Powerfuel,NL,0.0
2050,8,Powerfuel,NL,0.0
2018,1932,Powerfuel,NL,0.0
2025,1932,Powerfuel,NL,0.0
