x1,x2,x3,x4,x5,y
MT_FRT_RAIL_RE,7704,LU,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,LU,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,LU,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,LU,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,LU,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,LV,Mobility_Passenger,2025,1.639197852021055
MT_PSNG_RAIL,8,LV,Mobility_Passenger,2025,0.05924811513329115
MT_PSNG_AIR,8,LV,Mobility_Passenger,2025,0.17774434539987344
MT_PSNG_ROAD_RE,8,LV,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,8,LV,Mobility_Passenger,2025,0.0394987434221941
MT_PSNG_AIR_RE,8,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,8,LV,Mobility_Passenger,2025,1.184962302665823
MT_PSNG_RAIL_CONV,8,LV,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,8,LV,Mobility_Passenger,2025,0.13824560197767935
MT_FRT_ROAD,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,LV,Mobility_Passenger,2025,7.339475378490961
MT_PSNG_RAIL,1932,LV,Mobility_Passenger,2025,0.26528224259605887
MT_PSNG_AIR,1932,LV,Mobility_Passenger,2025,0.7958467277881766
MT_PSNG_ROAD_RE,1932,LV,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,1932,LV,Mobility_Passenger,2025,0.1768548283973726
MT_PSNG_AIR_RE,1932,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,1932,LV,Mobility_Passenger,2025,5.305644851921177
MT_PSNG_RAIL_CONV,1932,LV,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,1932,LV,Mobility_Passenger,2025,0.618991899390804
MT_FRT_ROAD,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,LV,Mobility_Passenger,2025,4.350273549500041
MT_PSNG_RAIL,3856,LV,Mobility_Passenger,2025,0.15723880299397738
MT_PSNG_AIR,3856,LV,Mobility_Passenger,2025,0.47171640898193207
MT_PSNG_ROAD_RE,3856,LV,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,3856,LV,Mobility_Passenger,2025,0.10482586866265159
MT_PSNG_AIR_RE,3856,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,3856,LV,Mobility_Passenger,2025,3.1447760598795473
MT_PSNG_RAIL_CONV,3856,LV,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,3856,LV,Mobility_Passenger,2025,0.36689054031928053
MT_FRT_ROAD,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,LV,Mobility_Passenger,2025,1.288842181641098
MT_PSNG_RAIL,5780,LV,Mobility_Passenger,2025,0.04658465716775053
MT_PSNG_AIR,5780,LV,Mobility_Passenger,2025,0.13975397150325158
MT_PSNG_ROAD_RE,5780,LV,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,5780,LV,Mobility_Passenger,2025,0.03105643811183369
MT_PSNG_AIR_RE,5780,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,5780,LV,Mobility_Passenger,2025,0.9316931433550106
MT_PSNG_RAIL_CONV,5780,LV,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,5780,LV,Mobility_Passenger,2025,0.10869753339141791
MT_FRT_ROAD,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,LV,Mobility_Passenger,2025,0.366973768924548
MT_PSNG_RAIL,7704,LV,Mobility_Passenger,2025,0.013264112129802942
MT_PSNG_AIR,7704,LV,Mobility_Passenger,2025,0.03979233638940882
MT_PSNG_ROAD_RE,7704,LV,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,7704,LV,Mobility_Passenger,2025,0.008842741419868629
MT_PSNG_AIR_RE,7704,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,7704,LV,Mobility_Passenger,2025,0.2652822425960588
MT_PSNG_RAIL_CONV,7704,LV,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,7704,LV,Mobility_Passenger,2025,0.0309495949695402
MT_FRT_ROAD,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,LV,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,LV,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,NL,Mobility_Passenger,2025,13.855146656880915
MT_PSNG_RAIL,8,NL,Mobility_Passenger,2025,2.0320881763425342
MT_PSNG_AIR,8,NL,Mobility_Passenger,2025,1.6626175988257097
MT_PSNG_ROAD_RE,8,NL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,8,NL,Mobility_Passenger,2025,1.2931470213088856
MT_PSNG_AIR_RE,8,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,8,NL,Mobility_Passenger,2025,10.160440881712672
MT_PSNG_RAIL_CONV,8,NL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,8,NL,Mobility_Passenger,2025,1.2931470213088856
MT_FRT_ROAD,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,NL,Mobility_Passenger,2025,62.036140193924965
MT_PSNG_RAIL,1932,NL,Mobility_Passenger,2025,9.098633895108994
MT_PSNG_AIR,1932,NL,Mobility_Passenger,2025,7.444336823270995
MT_PSNG_ROAD_RE,1932,NL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,1932,NL,Mobility_Passenger,2025,5.790039751432997
MT_PSNG_AIR_RE,1932,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,1932,NL,Mobility_Passenger,2025,45.49316947554498
MT_PSNG_RAIL_CONV,1932,NL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,1932,NL,Mobility_Passenger,2025,5.790039751432997
MT_FRT_ROAD,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,NL,Mobility_Passenger,2025,36.77022755462881
MT_PSNG_RAIL,3856,NL,Mobility_Passenger,2025,5.392966708012225
MT_PSNG_AIR,3856,NL,Mobility_Passenger,2025,4.412427306555457
MT_PSNG_ROAD_RE,3856,NL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,3856,NL,Mobility_Passenger,2025,3.431887905098689
MT_PSNG_AIR_RE,3856,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,3856,NL,Mobility_Passenger,2025,26.96483354006113
MT_PSNG_RAIL_CONV,3856,NL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,3856,NL,Mobility_Passenger,2025,3.431887905098689
MT_FRT_ROAD,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,NL,Mobility_Passenger,2025,10.893802369369133
MT_PSNG_RAIL,5780,NL,Mobility_Passenger,2025,1.5977576808408063
MT_PSNG_AIR,5780,NL,Mobility_Passenger,2025,1.3072562843242959
MT_PSNG_ROAD_RE,5780,NL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,5780,NL,Mobility_Passenger,2025,1.016754887807786
MT_PSNG_AIR_RE,5780,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,5780,NL,Mobility_Passenger,2025,7.9887884042040325
MT_PSNG_RAIL_CONV,5780,NL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,5780,NL,Mobility_Passenger,2025,1.016754887807786
MT_FRT_ROAD,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,NL,Mobility_Passenger,2025,3.101807009696248
MT_PSNG_RAIL,7704,NL,Mobility_Passenger,2025,0.45493169475544964
MT_PSNG_AIR,7704,NL,Mobility_Passenger,2025,0.3722168411635497
MT_PSNG_ROAD_RE,7704,NL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,7704,NL,Mobility_Passenger,2025,0.2895019875716498
MT_PSNG_AIR_RE,7704,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,7704,NL,Mobility_Passenger,2025,2.2746584737772486
MT_PSNG_RAIL_CONV,7704,NL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,7704,NL,Mobility_Passenger,2025,0.2895019875716498
MT_FRT_ROAD,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,NL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,NL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,NO,Mobility_Passenger,2025,6.689801155245411
MT_PSNG_RAIL,8,NO,Mobility_Passenger,2025,0.41295068859539574
MT_PSNG_AIR,8,NO,Mobility_Passenger,2025,0.7433112394717123
MT_PSNG_ROAD_RE,8,NO,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,8,NO,Mobility_Passenger,2025,0.3303605508763166
MT_PSNG_AIR_RE,8,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,8,NO,Mobility_Passenger,2025,4.8728181254256695
MT_PSNG_RAIL_CONV,8,NO,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,8,NO,Mobility_Passenger,2025,0.578130964033554
MT_FRT_ROAD,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,NO,Mobility_Passenger,2025,29.953449978833557
MT_PSNG_RAIL,1932,NO,Mobility_Passenger,2025,1.848978393755158
MT_PSNG_AIR,1932,NO,Mobility_Passenger,2025,3.328161108759284
MT_PSNG_ROAD_RE,1932,NO,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,1932,NO,Mobility_Passenger,2025,1.4791827150041263
MT_PSNG_AIR_RE,1932,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,1932,NO,Mobility_Passenger,2025,21.81794504631086
MT_PSNG_RAIL_CONV,1932,NO,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,1932,NO,Mobility_Passenger,2025,2.588569751257221
MT_FRT_ROAD,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,NO,Mobility_Passenger,2025,17.754089282875114
MT_PSNG_RAIL,3856,NO,Mobility_Passenger,2025,1.0959314372145135
MT_PSNG_AIR,3856,NO,Mobility_Passenger,2025,1.9726765869861238
MT_PSNG_ROAD_RE,3856,NO,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,3856,NO,Mobility_Passenger,2025,0.8767451497716107
MT_PSNG_AIR_RE,3856,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,3856,NO,Mobility_Passenger,2025,12.931990959131257
MT_PSNG_RAIL_CONV,3856,NO,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,3856,NO,Mobility_Passenger,2025,1.5343040121003186
MT_FRT_ROAD,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,NO,Mobility_Passenger,2025,5.259949496054418
MT_PSNG_RAIL,5780,NO,Mobility_Passenger,2025,0.3246882404971863
MT_PSNG_AIR,5780,NO,Mobility_Passenger,2025,0.5844388328949353
MT_PSNG_ROAD_RE,5780,NO,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,5780,NO,Mobility_Passenger,2025,0.25975059239774906
MT_PSNG_AIR_RE,5780,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,5780,NO,Mobility_Passenger,2025,3.831321237866798
MT_PSNG_RAIL_CONV,5780,NO,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,5780,NO,Mobility_Passenger,2025,0.4545635366960608
MT_FRT_ROAD,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,NO,Mobility_Passenger,2025,1.4976724989416776
MT_PSNG_RAIL,7704,NO,Mobility_Passenger,2025,0.09244891968775788
MT_PSNG_AIR,7704,NO,Mobility_Passenger,2025,0.16640805543796416
MT_PSNG_ROAD_RE,7704,NO,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,7704,NO,Mobility_Passenger,2025,0.07395913575020631
MT_PSNG_AIR_RE,7704,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,7704,NO,Mobility_Passenger,2025,1.090897252315543
MT_PSNG_RAIL_CONV,7704,NO,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,7704,NO,Mobility_Passenger,2025,0.12942848756286104
MT_FRT_ROAD,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,7704,NO,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,7704,NO,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,8,PL,Mobility_Passenger,2025,23.099475660546148
MT_PSNG_RAIL,8,PL,Mobility_Passenger,2025,2.3691769908252454
MT_PSNG_AIR,8,PL,Mobility_Passenger,2025,2.665324114678401
MT_PSNG_ROAD_RE,8,PL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,8,PL,Mobility_Passenger,2025,1.7768827431189342
MT_PSNG_AIR_RE,8,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,8,PL,Mobility_Passenger,2025,16.880386059629874
MT_PSNG_RAIL_CONV,8,PL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,8,PL,Mobility_Passenger,2025,2.07302986697209
MT_FRT_ROAD,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,8,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,8,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,1932,PL,Mobility_Passenger,2025,103.42743718069002
MT_PSNG_RAIL,1932,PL,Mobility_Passenger,2025,10.607942274942564
MT_PSNG_AIR,1932,PL,Mobility_Passenger,2025,11.933935059310384
MT_PSNG_ROAD_RE,1932,PL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,1932,PL,Mobility_Passenger,2025,7.955956706206924
MT_PSNG_AIR_RE,1932,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,1932,PL,Mobility_Passenger,2025,75.58158870896577
MT_PSNG_RAIL_CONV,1932,PL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,1932,PL,Mobility_Passenger,2025,9.281949490574744
MT_FRT_ROAD,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,1932,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,1932,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,3856,PL,Mobility_Passenger,2025,61.30378822147402
MT_PSNG_RAIL,3856,PL,Mobility_Passenger,2025,6.287568022715283
MT_PSNG_AIR,3856,PL,Mobility_Passenger,2025,7.073514025554694
MT_PSNG_ROAD_RE,3856,PL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,3856,PL,Mobility_Passenger,2025,4.715676017036462
MT_PSNG_AIR_RE,3856,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,3856,PL,Mobility_Passenger,2025,44.7989221618464
MT_PSNG_RAIL_CONV,3856,PL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,3856,PL,Mobility_Passenger,2025,5.501622019875874
MT_FRT_ROAD,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,3856,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,3856,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,5780,PL,Mobility_Passenger,2025,18.16228502764127
MT_PSNG_RAIL,5780,PL,Mobility_Passenger,2025,1.8627984643734634
MT_PSNG_AIR,5780,PL,Mobility_Passenger,2025,2.095648272420146
MT_PSNG_ROAD_RE,5780,PL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,5780,PL,Mobility_Passenger,2025,1.3970988482800974
MT_PSNG_AIR_RE,5780,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,5780,PL,Mobility_Passenger,2025,13.272439058660927
MT_PSNG_RAIL_CONV,5780,PL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,5780,PL,Mobility_Passenger,2025,1.6299486563267807
MT_FRT_ROAD,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_RE,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_ROAD_CONV,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_RE,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL_CONV,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_CONV,5780,PL,Mobility_Passenger,2025,0.0
MT_FRT_SHIP_RE,5780,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD,7704,PL,Mobility_Passenger,2025,5.1713718590345
MT_PSNG_RAIL,7704,PL,Mobility_Passenger,2025,0.5303971137471282
MT_PSNG_AIR,7704,PL,Mobility_Passenger,2025,0.5966967529655192
MT_PSNG_ROAD_RE,7704,PL,Mobility_Passenger,2025,0.0
MT_PSNG_RAIL_RE,7704,PL,Mobility_Passenger,2025,0.3977978353103461
MT_PSNG_AIR_RE,7704,PL,Mobility_Passenger,2025,0.0
MT_PSNG_ROAD_CONV,7704,PL,Mobility_Passenger,2025,3.779079435448288
MT_PSNG_RAIL_CONV,7704,PL,Mobility_Passenger,2025,0.0
MT_PSNG_AIR_CONV,7704,PL,Mobility_Passenger,2025,0.4640974745287372
MT_FRT_ROAD,7704,PL,Mobility_Passenger,2025,0.0
MT_FRT_RAIL,7704,PL,Mobility_Passenger,2025,0.0
